,ID,PER,POW,90FAP,95FAP,99FAP,999FAP
0,2MASS_J20505039+4450115,222.58683877368352,0.5234780286015395,0.06489350278744194,0.06961956958627703,0.08017755296831942,0.09481976348092679
1,GDR1_2162967795377160064,4.937556459557115,0.10016629785695888,0.06247422329483887,0.06699931616388495,0.07711273146473965,0.09114806318098281
2,2MASS_J20532233+4438526,2.4307015486367867,0.2705168594355096,0.062476152076163305,0.06700122870597564,0.07711461099193444,0.09114990194951375
3,GDR1_2163140315626344064,8.383979932450698,0.22102882939971802,0.062444699017299085,0.06697004052021568,0.07708396127508522,0.0911199169639912
4,2MASS_J20503796+4425123,3.368503786824868,0.2695906124684561,0.062479250392709754,0.06700430093741716,0.0771176301910497,0.09115285567674378
5,PSO_J205601.466+433543.777,200.49366411670795,0.10574986372402165,0.06525341772725603,0.0700096825553845,0.08063442863882976,0.0953676965970125
6,GDR1_2162909830498130048,138.8486620682859,0.16596371716861108,0.03923487453104716,0.04195186457535518,0.048047224312766264,0.05655729457465757
7,GDR1_2162931786370808448,154.72348245368377,0.1957764864342151,0.040346345817930646,0.043150063949222835,0.049438811130075866,0.05821630180664913
8,GDR1_2162962985013647616,95.01240309657845,0.2568612974574494,0.0685217487800765,0.07362738560643708,0.08502262483728878,0.10080350481404442
9,GDR1_2162967864096636288,250.0,0.06986542299214496,0.06247137322473568,0.06699649009056537,0.07710995417727752,0.09114534612173417
10,GDR1_2163140246906862080,18.950077636921648,0.09430710634021447,0.06248073047046382,0.06700576855462707,0.07711907247515325,0.09115426668519241
11,GDR1_2162961541904548992,40.10151150823609,0.05576779292108073,0.06078937036875059,0.06518166550427491,0.0750010000323588,0.08863424566293084
12,GDR1_2163069500202546688,44.01430309532005,0.08121737968225083,0.0692949012815834,0.07435495801849086,0.08565145095768854,0.10130070800489233
13,2MASS_J20500617+4425050,6.112033468936652,0.1301019975333471,0.07169582865348138,0.07693132805200499,0.08861546089806661,0.1047925447750807
14,GDR1_2162976935068180608,19.877914103667575,0.05676836507226957,0.06245665269044103,0.06698189351470259,0.07709560960348379,0.09113131264476161
15,GDR1_2163136192456870016,1.5012921967261101,0.045199691552575846,0.06253597333258357,0.06706054652562125,0.07717290520157462,0.09120693230872763
16,GDR1_2162134880959435904,3.371512309641955,0.6706501164319233,0.06490114520662517,0.06962714557393306,0.08018499379534133,0.0948270372399961
17,2MASS_J20531994+4428438,2.615481538198756,0.21842358781139667,0.06245155437346809,0.066976838135688,0.07709064151254083,0.09112645230695626
18,GDR1_2162128009011784832,250.0,0.2423625841032733,0.06494796937676324,0.06967356287718396,0.08023058322024254,0.09487160324826002
19,GDR1_2162952745812291712,30.01975094951295,0.11170044351014866,0.06256577628757763,0.06710528716057844,0.07725049540567236,0.09132908756901023
20,GDR1_2066790146043148928,250.0,0.3029820191284222,0.06530587461774871,0.07006168143707761,0.08068549550050454,0.09541761113166466
21,GDR1_2163139937669407872,6.048294312113568,0.23674881181790297,0.062475843121104616,0.06700092235211125,0.07711430992639774,0.09114960741272232
22,GDR1_2163145984982389632,182.55218002726073,0.22127895250063112,0.06227044397786869,0.06679725510327378,0.0769141624603175,0.09095380361003509
23,GDR1_2162886568955114112,9.48033599108168,0.11513675759661218,0.040190357918176114,0.042978094613785434,0.04923127299695118,0.057959685771464084
24,GDR1_2162988754817727232,11.591652357796438,0.14602837177664427,0.06074811459502778,0.06514075006927672,0.07496077592695193,0.0885948739933687
25,2MASS_J20533662+4439529,3.2087630887770255,0.3309598425705432,0.06242924281635329,0.06695471452336828,0.07706889995330841,0.09110518235010323
26,GDR1_2163141208978477312,211.01752396179776,0.13474256249922545,0.062402591339866614,0.06692828762899386,0.07704292955037975,0.09107977538272985
27,2MASS_J20505575+4418286,3.1344425487951844,0.12835592198419465,0.0624477718527426,0.0669730874733424,0.07708695561375137,0.09112284635446213
28,GDR1_2163162065339769856,2.458670436145843,0.1069496033778878,0.06263096470118962,0.06716992516097117,0.07731401450092404,0.09139122542366838
29,GDR1_2162240708953684992,191.1471525146681,0.14107563776961288,0.039435170260092973,0.04215628643582683,0.048261033179089835,0.05678437587992024
30,GDR1_2067120514926515200,9.017099354612352,0.41736472663857843,0.060998219228914,0.06541744494255472,0.0752962474973938,0.08901055890055401
31,GDR1_2162961267026674432,6.866682825145348,0.10018071441758032,0.06241694615473395,0.06694252147041917,0.07705691750314976,0.09109345984864796
32,GDR1_2162989201494332800,9.038308843735294,0.2735990862208414,0.07431882185758235,0.07987732326056167,0.09227182803375956,0.10941082088802899
33,GDR2_2162948455142499968,1.9830868351280233,0.06918574752531112,0.04090547863437394,0.04374603053557717,0.050117001043854484,0.05900831895582012
34,GDR1_2162091278451209472,121.98577217992228,0.13576044929962802,0.06929136710010604,0.07435145603450942,0.08564801462972783,0.10129735308141663
35,GDR1_2067062824937136000,191.1471525146681,0.4358176790190444,0.06250376009149594,0.06702860432709455,0.07714151412444922,0.0911762217365715
36,2MASS_J20510895+4416420,6.149062663729965,0.1630410377066017,0.06355375033695382,0.06816227175226025,0.07846038593195484,0.09274810554096757
37,GDR1_2162952711451794176,8.264510977313929,0.5131848828098379,0.06239508113032303,0.06692084072081524,0.07703561130277102,0.09107261592714452
38,2MASS_J20505363+4424305,5.340230268367841,0.1269461243628087,0.06280816129089763,0.0673609090932971,0.07753552262621953,0.09165444790472622
39,2MASS_J20512059+4420322,1.605167746411181,0.147025933521235,0.062424683363125504,0.06695019348483536,0.07706445700040006,0.09110083578033029
40,2MASS_J20510029+4424364,7.00893867288776,0.6101686429497973,0.06271985977498531,0.06725807048603458,0.07740063530758604,0.09147596372562061
41,GDR1_2162978172018122240,15.364299621955988,0.09142480266709115,0.062470239316892766,0.0669953657301798,0.0771088492268999,0.0911442651336536
42,GDR1_2067067807089176192,58.524447443392226,0.0914232304144189,0.0747275664581485,0.08021356263500064,0.09245011660676923,0.10937746970291057
43,GDR1_2163140968460295680,250.0,0.14847390238747843,0.06247879335932365,0.06700384775177769,0.07711718482810671,0.09115241997148156
