,ID_1,RA,DEC,PER,Q,M,NU,rMean,primary_class,secondary_class,ra_1,dec_1,id_2,ra_2,dec_2,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,ra_3,dec_3,AllWISE,RAJ2000_3,DEJ2000_3,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,ccf,ex,var,qph,__3_6_,e__3_6_,__4_5_,e__4_5_,__5_8_,e__5_8_,__8_0_,e__8_0_,__24_,e__24_,__70_,e__70_,RAJ2000_4,DEJ2000_4,Separation
252,GDR1_2162966146109606528,313.4939417295994,44.42661241635336,4.545090001979585,0.7875425717509689,0.2278844828087739,0.0560333428350173,18.14623255727848,qps,,313.4939417295994,44.42661241635336,GDR1_2162966146109606528,313.4939417295994,44.42661241635336,13.695,12.159,11.305,0.027,0.036,0.022,AAA,222.0,313.4939417295994,44.42661241635336,J205358.54+442535.7,313.493933,44.4265998,10.183,9.193,6.666,4.23,0.023,0.019,0.022,0.051,HHdh,1,nn00,AAAA,,,,,,,,,,,,,,,0.0
253,GDR1_2162966798944719488,313.5365549737283,44.503181058530046,,0.8564456882482548,-0.0560829308269734,0.0076503476554243,16.708739242771088,s,,313.5365549737283,44.503181058530046,GDR1_2162966798944719488,313.5365549737283,44.503181058530046,13.13,12.153,11.747,0.023,0.03,0.02,AAA,222.0,,,,,,,,,,,,,,, ,,,11.06,0.05,10.55,0.05,9.94,0.06,8.95,0.06,6.32,0.06,,,313.53649888888884,44.503188888888886,0.0
254,GDR1_2162967795377160064,313.49350340688306,44.54305795713624,4.937556459556464,0.8776672010646388,-0.1689898917920712,0.0054605921776049,15.391868904113927,s,,313.49350340688306,44.54305795713624,GDR1_2162967795377160064,313.49350340688306,44.54305795713624,11.511,10.52,10.142,0.024,0.031,0.02,AAA,222.0,313.49350340688306,44.54305795713624,J205358.42+443235.1,313.4934335,44.5430946,9.89,9.813,9.133,5.801,0.024,0.023,,,00hh,0,11nn,AAUU,,,,,,,,,,,,,,,0.0
255,GDR1_2162969788241971712,313.6900622847246,44.52697728864731,12.757230406864757,0.6592210501116273,-0.0950828188591999,0.0078571504714701,17.190797483128836,qps,,313.6900622847246,44.52697728864731,GDR1_2162969788241971712,313.6900622847246,44.52697728864731,13.344,12.348,11.784,0.024,0.028,0.02,AAA,222.0,313.6900622847246,44.52697728864731,J205445.58+443137.2,313.6899525,44.5270158,11.046,10.593,8.068,6.002,0.023,0.021,0.047,0.095,dd00,1,9910,AAAA,11.63,0.05,11.31,0.05,10.71,0.06,9.48,0.06,6.2,0.06,,,313.6900019444444,44.52699694444444,0.0
256,GDR1_2162969788241973632,313.68607457615644,44.52895151743057,,0.8380382360760638,-0.0714071559707339,0.0054179303512245,14.161540622699382,qps,,313.68607457615644,44.52895151743057,GDR1_2162969788241973632,313.68607457615644,44.52895151743057,11.249,10.539,10.295,0.023,0.027,0.02,AAA,222.0,313.68607457615644,44.52895151743057,J205444.65+443144.2,313.6860684,44.5289558,10.118,10.083,9.567,7.576,0.024,0.022,0.193,0.496,0000,0,110n,AABC,,,,,,,,,,,,,,,0.0
257,GDR1_2162975698125115392,313.72642956071644,44.72860375213026,1.0182116268516055,0.8655653147335509,-0.1608368134223254,0.0214619671083308,17.747421680368102,b,,313.72642956071644,44.72860375213026,GDR1_2162975698125115392,313.72642956071644,44.72860375213026,14.042,13.18,12.745,0.04,0.044,0.037,AAA,222.0,313.72642956071644,44.72860375213026,J205454.32+444343.1,313.7263705,44.7286429,11.733,11.167,8.496,6.138,0.024,0.022,0.041,0.068,00o0,1,7700,AAAA,12.02,0.05,11.47,0.05,10.82,0.06,9.78,0.06,6.24,0.05,,,313.7263488888888,44.72861111111111,0.0
258,GDR1_2162976419671618816,313.69025747381744,44.72828317522482,0.931168244554197,0.8861338655532975,0.4008517980277287,0.0347628237757704,17.59101980462963,apd,,313.69025747381744,44.72828317522482,GDR1_2162976419671618816,313.69025747381744,44.72828317522482,14.137,13.038,12.493,0.033,0.036,0.029,AAA,222.0,313.69025747381744,44.72828317522482,J205445.66+444341.7,313.6902689,44.728256,11.98,11.542,10.639,7.573,0.025,0.023,,,0000,0,77nn,AAUU,,,,,,,,,,,,,,,0.0
259,GDR1_2162978172018122240,313.2877317325571,44.50295916225333,0.5161111068157274,0.8914837621230152,-0.0581103714505769,0.0273997082589178,17.779741533227853,s,,313.2877317325571,44.50295916225333,GDR1_2162978172018122240,313.2877317325571,44.50295916225333,13.208,11.894,11.136,0.024,0.029,0.025,AAA,222.0,313.2877317325571,44.50295916225333,J205309.05+443010.7,313.2877152,44.502976,10.255,9.661,7.715,5.243,0.023,0.02,0.036,0.067,0000,0,1111,AAAA,10.22,0.05,9.75,0.05,9.4,0.05,8.7,0.05,5.31,0.04,,,313.2876280555555,44.50300194444444,0.0
260,GDR1_2162984631649047936,313.2637373528789,44.66357118524287,4.76934392739261,0.7825796857527522,0.2525085566489849,0.0110653403395224,17.495358950632912,qps,,313.2637373528789,44.66357118524287,GDR1_2162984631649047936,313.2637373528789,44.66357118524287,13.401,12.246,11.726,0.024,0.028,0.022,AAA,222.0,313.2637373528789,44.66357118524287,J205303.29+443948.8,313.2637337,44.663576,11.135,10.861,8.546,6.077,0.022,0.021,0.034,0.07,0000,0,3211,AAAA,11.39,0.05,11.07,0.05,10.85,0.06,9.7,0.06,5.47,0.04,,,313.2637019444444,44.66358194444444,0.0
261,GDR1_2162988101982678912,313.6231402254145,44.75750335500434,0.9302545404275828,0.8765275846736971,0.1121066365562131,0.0378673072505509,16.58704143128834,qps,,313.6231402254145,44.75750335500434,GDR1_2162988101982678912,313.6231402254145,44.75750335500434,12.566,11.206,10.248,0.023,0.028,0.022,AAA,222.0,313.6231402254145,44.75750335500434,J205429.54+444527.0,313.6231006,44.7575218,9.407,8.697,7.16,5.404,0.022,0.019,0.024,0.076,000h,0,nnnn,AAAA,9.05,0.05,8.52,0.05,8.14,0.05,7.51,0.05,4.73,0.04,,,313.6230769444444,44.75754888888888,0.0
262,GDR1_2162988754817727232,313.6121692637456,44.79805822787978,11.591652357794953,0.8275308193228347,0.5773711723377204,0.072885490190467,15.681671987692306,qpd,,313.6121692637456,44.79805822787978,GDR1_2162988754817727232,313.6121692637456,44.79805822787978,12.02,10.826,10.043,0.024,0.029,0.019,AAA,222.0,313.6121692637456,44.79805822787978,J205426.93+444752.7,313.612234,44.7979985,8.839,8.175,6.479,4.249,0.023,0.02,0.035,0.043,ddhh,1,8900,AAAA,9.28,0.05,8.95,0.05,8.6,0.05,7.91,0.05,4.61,0.04,,,313.61206,44.79807694444444,0.0
263,GDR1_2162989201494332800,313.57383253288066,44.811134999192745,9.038308843730665,0.6981672002396797,0.0476357719004957,0.006825653485706,14.531002381176473,qps,,313.57383253288066,44.811134999192745,GDR1_2162989201494332800,313.57383253288066,44.811134999192745,11.32,10.425,10.075,0.024,0.031,0.024,AAA,222.0,313.57383253288066,44.811134999192745,J205417.71+444840.0,313.5738305,44.8111322,9.802,9.63,9.19,7.757,0.022,0.02,0.182,,0hhH,0,nnnn,AABU,9.72,0.05,9.57,0.05,9.38,0.05,9.14,0.06,7.55,0.13,,,313.5738519444444,44.81118388888888,0.0
264,GDR1_2162989510731974016,313.60174372573124,44.80487816338861,8.230999823334924,0.666877858179725,0.5924413639311088,0.0592963419693873,17.102169000309598,qpd,,313.60174372573124,44.80487816338861,GDR1_2162989510731974016,313.60174372573124,44.80487816338861,13.496,12.302,11.655,0.026,0.032,0.023,AAA,222.0,313.60174372573124,44.80487816338861,J205424.41+444817.6,313.6017131,44.8049122,10.84,10.393,8.634,6.405,0.024,0.021,0.072,0.125,hddd,1,9911,AAAB,10.69,0.05,10.31,0.05,9.97,0.06,9.11,0.05,6.16,0.05,,,313.601715,44.80483305555555,0.0
265,GDR1_2163017101601143040,314.020203173375,44.58231171364184,18.51789992578989,0.8971669370475381,-0.1057782045833014,0.0138402681405549,17.635630671253818,s,,314.020203173375,44.58231171364184,GDR1_2163017101601143040,314.020203173375,44.58231171364184,13.642,12.723,12.153,0.028,0.032,0.029,AAA,222.0,314.020203173375,44.58231171364184,J205604.82+443456.5,314.0200979,44.582367,11.482,10.92,8.861,7.072,0.025,0.022,0.037,0.134,000d,1,4311,AAAB,11.21,0.05,10.8,0.05,10.41,0.06,9.58,0.05,6.33,0.04,,,314.0201719444444,44.58232111111111,0.0
266,GDR1_2163020881172468608,314.2669830495015,44.63076131524417,3.2760848987170137,0.5414205026501429,0.2354227974416567,0.006063347100793,15.300166646788991,qps,l,314.2669830495015,44.63076131524417,GDR1_2163020881172468608,314.2669830495015,44.63076131524417,13.234,12.517,12.375,0.026,0.028,0.028,AAA,222.0,314.2669830495015,44.63076131524417,J205704.07+443750.7,314.2669621,44.6307545,12.184,12.208,12.581,8.505,0.026,0.025,,,0hd0,0,22nn,AAUU,12.24,0.05,12.24,0.06,12.17,0.06,12.2,0.07,7.22,0.05,,,314.26702888888883,44.63077888888888,0.0
267,GDR1_2163069500202546688,313.76662345958664,44.74070007403486,,0.9170974004275269,0.0620617139555298,0.0244007101460476,17.419238013523135,s,,313.76662345958664,44.74070007403486,GDR1_2163069500202546688,313.76662345958664,44.74070007403486,14.309,13.312,12.59,0.028,0.038,0.025,AAA,222.0,,,,,,,,,,,,,,, ,,,11.58,0.05,11.01,0.05,10.65,0.06,9.63,0.06,6.5,0.05,,,313.76654111111105,44.740646111111104,0.0
268,GDR1_2163135367823138944,312.8169403422865,44.249996064152405,,0.8872251009403778,0.3263922149955205,0.0398414474039363,17.05020224222222,apd,,312.8169403422865,44.249996064152405,GDR1_2163135367823138944,312.8169403422865,44.249996064152405,13.61,12.48,11.724,0.035,0.038,0.021,AAA,222.0,312.8169403422865,44.249996064152405,J205116.07+441459.9,312.8169788,44.2499948,10.83,10.319,8.084,5.726,0.032,0.03,0.032,0.062,dd00,0,nnnn,AAAA,,,,,,,,,,,,,,,0.0
269,GDR1_2163135573981345152,312.7565367275058,44.26166089652195,7.364955092999716,0.2591275822430877,-0.0019961565751963,0.0136367595631689,15.458944435973596,p,,312.7565367275058,44.26166089652195,GDR1_2163135573981345152,312.7565367275058,44.26166089652195,12.413,11.453,10.946,0.029,0.031,0.026,AAA,222.0,312.7565367275058,44.26166089652195,J205101.56+441541.9,312.7565274,44.2616438,9.761,9.313,8.267,6.697,0.023,0.021,0.067,0.163,0000,0,nnnn,AAAB,10.18,0.05,9.8,0.06,9.48,0.05,8.79,0.05,5.73,0.04,,,312.7565311111111,44.26165,0.0
270,GDR1_2163135573981345280,312.7561119042319,44.259557343227584,5.529332057656911,0.4652233820507264,0.1944746680123744,0.0094454480181051,16.425334344518273,qps,l,312.7561119042319,44.259557343227584,GDR1_2163135573981345280,312.7561119042319,44.259557343227584,13.103,12.107,11.81,0.029,0.031,0.024,AAA,222.0,312.7561119042319,44.259557343227584,J205101.46+441534.4,312.7560856,44.25957,11.175,10.717,8.827,7.142,0.037,0.036,0.109,0.244,dd00,0,nnnn,AAAB,,,,,,,,,,,,,,,0.0
271,GDR1_2163135677060562176,312.7737481103964,44.2756174992443,29.15735861214416,0.8507322393322271,0.2022585148736756,0.0548681633610284,14.880948977096777,qps,,312.7737481103964,44.2756174992443,GDR1_2163135677060562176,312.7737481103964,44.2756174992443,11.831,10.812,10.178,0.024,0.028,0.023,AAA,222.0,312.7737481103964,44.2756174992443,J205105.70+441632.1,312.7737535,44.2756097,9.032,8.404,5.771,3.709,0.022,0.02,0.015,0.023,0000,0,2121,AAAA,8.92,0.05,8.44,0.05,7.94,0.05,6.88,0.05,3.68,0.04,,,312.7737730555555,44.27555111111111,0.0
272,GDR1_2163136123738466688,312.80038267902404,44.313240837133534,1.0104003963299573,0.8448820634326468,0.0059478864543379,0.0167788554431886,17.856060620915038,qps,,312.80038267902404,44.313240837133534,GDR1_2163136123738466688,312.80038267902404,44.313240837133534,13.602,12.601,12.075,0.05,0.047,0.047,AAA,222.0,312.80038267902404,44.313240837133534,J205112.11+441847.6,312.8004836,44.3132475,11.348,10.652,8.315,5.898,0.056,0.046,0.053,0.075,dd00,0,nnnn,AAAA,11.31,0.06,10.78,0.06,10.26,0.06,9.34,0.05,5.79,0.04,,,312.800415,44.31318694444444,0.0
273,GDR1_2163136192456870016,312.83106326015115,44.325146090175686,,0.9090818792983196,0.3137587827965285,0.0696911908783994,17.171662231012654,apd,,312.83106326015115,44.325146090175686,GDR1_2163136192456870016,312.83106326015115,44.325146090175686,13.712,12.595,11.764,0.035,0.042,0.026,AAA,222.0,312.83106326015115,44.325146090175686,J205119.45+441930.5,312.831048,44.3251533,10.898,10.356,8.753,6.995,0.022,0.02,0.07,0.212,0h00,0,9911,AAAB,10.91,0.06,10.39,0.05,10.1,0.06,9.63,0.06,6.84,0.05,,,312.8309630555555,44.32514194444444,0.0
274,GDR1_2163136364255498624,312.7190342985914,44.27888878470984,8.615267332984464,0.9427829866339325,0.3785815818845355,0.0162720389324859,14.763744509661835,apd,,312.7190342985914,44.27888878470984,GDR1_2163136364255498624,312.7190342985914,44.27888878470984,12.192,11.315,10.793,0.026,0.03,0.026,AAA,222.0,312.7190342985914,44.27888878470984,J205052.58+441644.1,312.7190849,44.2789443,9.853,9.4,7.801,6.243,0.022,0.019,0.036,0.074,0d00,1,5600,AAAA,9.91,0.05,9.56,0.05,9.22,0.05,8.68,0.05,6.15,0.05,,,312.7190861111111,44.27892694444444,0.0
275,GDR1_2163136742213531520,312.74588223129325,44.33173518582862,5.499372497373977,0.7093887572288495,0.2185160419484647,0.0095162504458335,17.571178858544304,qps,,312.74588223129325,44.33173518582862,GDR1_2163136742213531520,312.74588223129325,44.33173518582862,13.746,12.781,12.434,0.059,0.05,0.052,AAA,222.0,312.74588223129325,44.33173518582862,J205059.05+441953.4,312.7460477,44.3315069,11.576,11.231,9.803,7.937,0.027,0.024,0.059,0.235,000h,1,000n,AAAB,11.91,0.05,11.64,0.05,11.29,0.06,10.45,0.06,8.15,0.08,,,312.74585,44.33177194444444,0.0
276,GDR1_2163136746511218176,312.7478393033757,44.32750211468454,6.84353303886362,0.7181476298861764,0.1484004599941683,0.0291833112538597,17.589087183174602,qps,,312.7478393033757,44.32750211468454,GDR1_2163136746511218176,312.7478393033757,44.32750211468454,13.754,12.689,12.076,0.029,0.035,0.024,AAA,222.0,312.7478393033757,44.32750211468454,J205059.48+441939.1,312.7478439,44.3275335,11.177,10.682,9.766,8.129,0.024,0.022,0.084,0.288,000h,1,110n,AAAB,11.1,0.05,10.71,0.05,10.46,0.06,9.89,0.06,7.43,0.05,,,312.7478938888888,44.327483888888885,0.0
277,GDR1_2163137360688842752,312.7746285220051,44.39641897681263,,0.8366923760364444,-0.0229700378482653,0.0127468272117538,18.35151021582279,qps,l,312.7746285220051,44.39641897681263,GDR1_2163137360688842752,312.7746285220051,44.39641897681263,14.618,13.681,13.285,0.043,0.04,0.033,AAA,222.0,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,0.0
278,GDR1_2163137738645105280,312.8444553863257,44.3521006870259,7.7590743757567875,0.6769984456757938,0.185881969407503,0.0228763244724369,16.11277988386076,qps,l,312.8444553863257,44.3521006870259,GDR1_2163137738645105280,312.8444553863257,44.3521006870259,12.782,11.699,10.987,0.024,0.032,0.023,AAA,222.0,312.8444553863257,44.3521006870259,J205122.66+442107.6,312.8444427,44.3521154,10.269,9.811,8.538,6.461,0.023,0.02,0.054,0.062,0000,0,2111,AAAA,10.18,0.05,9.87,0.05,9.56,0.05,9.02,0.05,6.64,0.05,,,312.8444819444444,44.35212305555555,0.0
279,GDR1_2163138116611233408,312.9531889678755,44.39470490406047,8.85967772606117,0.8119699253192678,-0.0723249981138239,0.0308113481174892,18.112394731962024,qps,l,312.9531889678755,44.39470490406047,GDR1_2163138116611233408,312.9531889678755,44.39470490406047,14.137,13.194,12.735,0.047,0.049,0.041,AAA,222.0,312.9531889678755,44.39470490406047,J205148.79+442340.6,312.9533125,44.3946332,12.19,11.829,10.589,7.597,0.027,0.025,0.249,0.158,hhh0,1,351n,AABB,12.28,0.06,11.92,0.05,11.5,0.06,10.61,0.06,8.14,0.08,,,312.95312499999994,44.3946761111111,0.0
280,GDR1_2163138288400926464,312.8865953964193,44.39665464404827,,0.943884221645448,-0.0237169756604432,0.0307353016764011,16.514140796835445,s,,312.8865953964193,44.39665464404827,GDR1_2163138288400926464,312.8865953964193,44.39665464404827,13.339,12.271,11.632,0.031,0.036,0.028,AAA,222.0,312.8865953964193,44.39665464404827,J205132.77+442348.0,312.8865795,44.3966787,10.74,10.243,9.212,7.477,0.024,0.022,0.08,0.217,0000,0,881n,AAAB,10.86,0.06,10.39,0.05,10.29,0.06,9.81,0.06,7.08,0.05,,,312.8866580555556,44.39666388888888,0.0
281,GDR1_2163138361418522624,312.9135525014715,44.40778696773347,1.036142282645517,0.9051394245693928,0.1944457566515969,0.0453599777382239,14.83070555063291,s,,312.9135525014715,44.40778696773347,GDR1_2163138361418522624,312.9135525014715,44.40778696773347,11.746,10.924,10.406,0.022,0.032,0.021,AAA,222.0,312.9135525014715,44.40778696773347,J205139.25+442428.1,312.9135463,44.4078063,9.878,9.454,7.691,6.745,0.023,0.02,0.042,0.101,0000,0,2321,AAAA,9.75,0.05,9.45,0.05,9.14,0.05,8.41,0.05,6.09,0.04,,,312.913605,44.407783888888886,0.0
282,GDR1_2163138597639123456,312.8326758152813,44.38512183346858,0.9803474574919616,0.9062251300976571,0.7170925506974046,0.0577182584072401,17.823620213375797,apd,,312.8326758152813,44.38512183346858,GDR1_2163138597639123456,312.8326758152813,44.38512183346858,13.922,12.903,12.294,0.034,0.04,0.029,AAA,222.0,312.8326758152813,44.38512183346858,J205119.85+442306.4,312.8327097,44.3851179,11.608,10.95,8.268,6.401,0.025,0.023,0.035,0.082,0o00,1,1100,AAAA,11.45,0.05,10.88,0.05,10.31,0.06,9.19,0.06,6.23,0.05,,,312.8327030555555,44.38506305555555,0.0
283,GDR1_2163138601937119360,312.81884032151413,44.3827735529161,2.4248942512376948,0.6933403472430967,-0.2579137799240841,0.0099873242608242,15.311396306962028,b,,312.81884032151413,44.3827735529161,GDR1_2163138601937119360,312.81884032151413,44.3827735529161,12.758,11.99,11.587,0.027,0.036,0.024,AAA,222.0,312.81884032151413,44.3827735529161,J205116.52+442257.8,312.8188382,44.3827449,11.276,11.102,8.983,5.987,0.026,0.025,0.042,0.049,0000,0,5411,AAAA,11.17,0.05,10.98,0.05,10.81,0.06,10.45,0.06,6.14,0.05,,,312.8187869444444,44.38274805555555,0.0
284,GDR1_2163139151692568576,312.8685210789231,44.43362080381527,191.14715251466205,0.6246197608147127,0.1232709780094758,0.0705465749655929,17.900429102215192,qps,l,312.8685210789231,44.43362080381527,GDR1_2163139151692568576,312.8685210789231,44.43362080381527,14.867,13.545,12.682,0.051,0.044,0.032,AAA,222.0,312.8685210789231,44.43362080381527,J205128.42+442601.0,312.8684171,44.4336153,11.327,10.928,9.887,9.112,0.024,0.021,0.069,,0000,1,990n,AAAU,11.52,0.05,10.87,0.05,10.61,0.06,10.01,0.06,7.79,0.06,,,312.8685,44.433586111111104,0.0
285,GDR1_2163139804527939968,312.70243444677425,44.3512518624165,6.22448359083773,0.5982993492117571,0.1080554831686506,0.0401665286905018,18.500785217777786,qps,,312.70243444677425,44.3512518624165,GDR1_2163139804527939968,312.70243444677425,44.3512518624165,13.977,12.903,12.412,0.033,0.038,0.026,AAA,222.0,312.70243444677425,44.3512518624165,J205048.57+442103.7,312.7023883,44.3510497,11.597,11.243,9.968,6.505,0.024,0.022,,0.069,h0hH,1,55nn,AAUA,11.65,0.05,11.23,0.05,10.89,0.06,10.41,0.06,8.33,0.88,,,312.7024230555555,44.35126499999999,0.0
286,GDR1_2163139873247408384,312.6685306707504,44.339344334403286,5.03554336266382,0.4567742761379567,0.0489820243666109,0.0163764646281931,18.230372762974685,p,l,312.6685306707504,44.339344334403286,GDR1_2163139873247408384,312.6685306707504,44.339344334403286,13.743,12.811,12.225,,0.044,,UAU,626.0,312.6685306707504,44.339344334403286,J205040.50+442021.5,312.6687585,44.3393123,11.717,11.099,12.082,5.824,0.054,0.044,,,PhDD,1,n2nn,AAUU,11.54,0.05,11.11,0.05,10.54,0.06,9.63,0.06,6.21,0.08,,,312.66860999999994,44.33933999999999,0.0
287,GDR1_2163139937669407872,312.6557508284225,44.34805504775345,6.048294312112773,0.742248177673499,-0.0666564044110666,0.0098696232133563,15.324809871202527,qps,l,312.6557508284225,44.34805504775345,GDR1_2163139937669407872,312.6557508284225,44.34805504775345,11.858,10.935,10.509,0.048,0.046,0.045,AAA,222.0,,,,,,,,,,,,,,, ,,,9.86,0.05,9.55,0.05,9.11,0.05,8.44,0.06,5.24,0.09,,,312.65567,44.34803805555555,0.0
288,GDR1_2163140246906862080,312.7287237613243,44.38283520549869,18.950077636919293,0.8770605725987239,0.3241030406415772,0.0833155864399355,17.635158098101265,s,,312.7287237613243,44.38283520549869,GDR1_2163140246906862080,312.7287237613243,44.38283520549869,14.329,13.179,12.52,0.029,0.037,0.028,AAA,222.0,312.7287237613243,44.38283520549869,J205054.88+442258.3,312.7286946,44.382881,11.408,11.055,9.167,8.679,0.027,0.026,0.08,,0hdH,1,411n,AAAU,,,,,,,,,,,,,,,0.0
289,GDR1_2163140281266601728,312.7448012775342,44.38816458154733,4.44555224809608,0.8346602633492676,-0.0455506306809431,0.0193621747079563,18.044684586075945,qps,,312.7448012775342,44.38816458154733,GDR1_2163140281266601728,312.7448012775342,44.38816458154733,14.145,13.128,12.545,0.028,0.032,0.023,AAA,222.0,312.7448012775342,44.38816458154733,J205058.72+442317.6,312.7446789,44.3882355,11.939,11.795,7.983,5.363,0.028,0.03,0.028,0.051,00dd,1,884n,AAAA,,,,,,,,,,,,,,,0.0
290,GDR1_2163140315626343168,312.7693628453087,44.3972432622505,191.14715251466205,0.4733320005378767,0.2662811258440796,0.0334556844455987,14.460411889556957,qpd,l,312.7693628453087,44.3972432622505,GDR1_2163140315626343168,312.7693628453087,44.3972432622505,11.991,10.863,10.035,0.023,0.031,0.021,AAA,222.0,312.7693628453087,44.3972432622505,J205104.64+442350.1,312.769359,44.3972594,8.952,8.189,5.962,3.709,0.023,0.02,0.017,0.023,0h0d,0,8811,AAAA,8.78,0.05,8.18,0.05,7.75,0.05,6.92,0.05,3.79,0.04,,,312.76937888888887,44.39724694444444,0.0
291,GDR1_2163140315626344064,312.76289490947937,44.40076132666685,8.383979932449611,0.6945428704815894,0.2059661305583947,0.0287927236673217,16.862320221725238,qps,,312.76289490947937,44.40076132666685,GDR1_2163140315626344064,312.76289490947937,44.40076132666685,13.642,12.69,12.321,0.029,0.033,0.028,AAA,222.0,312.76289490947937,44.40076132666685,J205103.09+442402.6,312.7628913,44.4007401,11.433,10.97,8.501,5.127,0.028,0.027,0.034,0.036,hdhd,1,8724,AAAA,11.51,0.06,11.04,0.05,10.63,0.06,9.85,0.06,6.93,0.19,,,312.7628169444444,44.40073388888888,0.0
292,GDR1_2163140315626346880,312.7638913920373,44.40428515934821,,0.6928503353263801,-0.1096338784177259,0.0293988167807136,16.650278862658226,l,,312.7638913920373,44.40428515934821,GDR1_2163140315626346880,312.7638913920373,44.40428515934821,13.339,12.281,11.773,0.024,0.031,0.026,AAA,222.0,312.7638913920373,44.40428515934821,J205103.32+442415.4,312.7638706,44.404286,10.689,10.098,7.668,5.193,0.025,0.022,0.023,0.044,HHhd,1,nn00,AAAA,11.05,0.06,10.58,0.05,10.14,0.06,9.16,0.05,5.08,0.05,,,312.76394611111107,44.40427805555555,0.0
293,GDR1_2163140453064444544,312.7123320321692,44.39623822222878,,0.8308689487317771,0.2526191575523118,0.0434223214723725,18.008952876190477,qps,,312.7123320321692,44.39623822222878,GDR1_2163140453064444544,312.7123320321692,44.39623822222878,13.938,12.689,12.074,0.032,0.03,0.028,AAA,222.0,312.7123320321692,44.39623822222878,J205050.93+442346.5,312.7122471,44.3962699,11.041,10.339,8.157,4.728,0.038,0.028,0.337,0.151,0hhh,0,7711,AABB,,,,,,,,,,,,,,,0.0
294,GDR1_2163140968460295680,312.6154861844204,44.39139410498164,,0.7274876804363712,-0.3261123599862721,0.0071406156665788,15.265812181329114,b,,312.6154861844204,44.39139410498164,GDR1_2163140968460295680,312.6154861844204,44.39139410498164,12.107,11.162,10.627,0.024,0.03,0.023,AAA,222.0,312.6154861844204,44.39139410498164,J205027.71+442329.0,312.6154846,44.3913962,9.295,8.391,5.837,3.485,0.023,0.02,0.024,0.044,000h,0,9910,AAAA,9.58,0.05,8.79,0.05,7.92,0.05,6.61,0.05,3.05,0.04,,,312.6154780555555,44.391411111111104,0.0
295,GDR1_2163141208978477312,312.63467375634264,44.43817851699804,211.01752396179336,0.7773494227504044,-0.0427255504307698,0.0082806109075355,17.764991392405065,qps,,312.63467375634264,44.43817851699804,GDR1_2163141208978477312,312.63467375634264,44.43817851699804,13.138,11.786,11.055,0.024,0.031,0.022,AAA,222.0,312.63467375634264,44.43817851699804,J205032.33+442617.4,312.6347187,44.4381735,10.133,9.604,7.727,5.9,0.024,0.021,0.108,0.209,hhdh,1,9911,AAAB,10.35,0.05,10.08,0.05,9.55,0.06,8.67,0.06,5.52,0.1,,,312.63470499999994,44.43818694444444,0.0
296,GDR1_2163143717240796032,312.7537272945984,44.53046572873215,1.0387632651997014,0.914376892635624,0.4491274651215769,0.0839930634459226,15.958055012658226,apd,,312.7537272945984,44.53046572873215,GDR1_2163143717240796032,312.7537272945984,44.53046572873215,13.361,12.146,11.343,0.04,0.043,0.029,EAA,222.0,312.7537272945984,44.53046572873215,J205100.89+443150.0,312.7537323,44.5305824,10.175,9.743,7.75,5.498,0.023,0.021,0.037,0.059,hh00,1,3111,AAAA,10.12,0.05,9.79,0.05,9.44,0.05,8.8,0.06,6.21,0.05,,,312.75378388888885,44.53051388888888,0.0
297,GDR1_2163144473153865856,312.94164656473293,44.47646401982018,10.621232087814509,0.6627870174478294,0.0303587524898893,0.0263450486721506,17.764639197151894,qps,,312.94164656473293,44.47646401982018,GDR1_2163144473153865856,312.94164656473293,44.47646401982018,13.913,12.869,12.284,0.03,0.03,0.024,AAA,222.0,312.94164656473293,44.47646401982018,J205145.99+442835.2,312.9416362,44.4764621,11.558,11.017,8.332,6.139,0.025,0.021,0.032,0.049,0000,1,nnnn,AAAA,11.4,0.05,10.98,0.05,10.52,0.06,9.54,0.05,6.28,0.04,,,312.94165,44.47643694444444,0.0
298,GDR1_2163144541882323584,313.011144384048,44.45799695989046,4.104015137835293,0.7450622359114151,0.4864188054593226,0.0179233067847284,18.032306264444443,qpd,,313.011144384048,44.45799695989046,GDR1_2163144541882323584,313.011144384048,44.45799695989046,13.988,12.984,12.542,0.04,0.038,0.028,AAA,222.0,313.011144384048,44.45799695989046,J205202.65+442728.7,313.0110668,44.4579731,11.95,11.406,10.458,6.843,0.026,0.024,0.234,0.153,0h00,0,3300,AABB,12.0,0.05,11.57,0.05,11.16,0.06,10.47,0.06,7.51,0.06,,,313.0111080555555,44.45797388888888,0.0
299,GDR1_2163144576233088640,313.0152968094033,44.47723291815445,,0.9046756737722396,-0.0349150860484254,0.0187539295039927,18.22164661107595,s,,313.0152968094033,44.47723291815445,GDR1_2163144576233088640,313.0152968094033,44.47723291815445,14.441,13.494,13.06,0.041,0.037,0.031,AAA,222.0,313.0152968094033,44.47723291815445,J205203.66+442837.9,313.0152729,44.4772155,12.599,12.178,9.287,7.17,0.033,0.032,0.076,0.145,Ph00,0,n100,AAAB,12.44,0.05,12.21,0.06,11.69,0.06,10.76,0.06,7.83,0.07,,,313.0152280555555,44.47726111111111,0.0
