ID,Period,Power,90% FAP,95% FAP,99% FAP,99.9% FAP
GDR1_2162939792190072448,9.041990045657023,0.3558227430925576,0.04088579335439026,0.043720645369820926,0.050078977512402596,0.058952932392391015
GDR1_2162940067068027264,6.3435211414062564,0.15004778070070218,0.05931848914846025,0.06358457940034895,0.07312446115469419,0.08637554884468082
GDR1_2162227205576431488,6.655497590983613,0.07954406857557292,0.039106135993010854,0.04181328759788212,0.04788670196229528,0.056366411082622025
2MASS_J20533901+4403328,2.6727146349572113,0.43654639998669315,0.0406049613932189,0.043424219007247335,0.04974768496167475,0.058573287219301974
GDR1_2162224147560188672,10.175071505012541,0.2585015048513342,0.040128435949983714,0.042910948786762895,0.04915248639353774,0.05786481445897793
GDR1_2163148390164061056,3.956972251949322,0.12562777876898742,0.06274650876308259,0.06729977819963723,0.07747545223283615,0.09159568682542607
2MASS_J20470481+4349114,269.9905786999977,0.08454299042399359,0.06623436978484182,0.07105002062572233,0.08180641330234416,0.09671973594779426
GDR1_2163144576233088640,193.32635859523828,0.05745466408091193,0.06242840638659083,0.06695388514057597,0.07706808489499606,0.0911043849729983
GDR1_2162939173714801152,64.4421195317461,0.08730272390534329,0.04000187036137643,0.04280204920318846,0.04908252159190789,0.05784797633377904
GDR1_2162967692305623296,5.009729885844797,0.33090763728372835,0.09315219003358358,0.10042973025174672,0.1165946703246956,0.13881138152370073
GDR1_2162964187605719552,14.881446042635682,0.4775292075138272,0.32876415465078157,0.3536695940285199,0.40630972928679226,0.4729908897264991
GDR1_2162958415178355072,7.1855814699115115,0.27029302312915554,0.06261133784402535,0.06715046396736285,0.07729489010160641,0.0913725168186152
GDR1_2163142828184692096,270.6569020333336,0.11987247986838716,0.06261717704064734,0.06715625387245154,0.07730057979924894,0.0913780828069533
PSO_J205641.026+434300.610,6.459104753588461,0.042103761440696,0.0649283479372628,0.06965411190168104,0.08021147911408355,0.09485292796043576
2MASS_J20521101+4408102,45.616331803370834,0.08351871467078019,0.04014654806608971,0.04292894983240958,0.04917026447577133,0.05788232267568858
GDR1_2162955803828352896,253.74084565625026,0.1581515685093025,0.06333589534848946,0.06789955994395766,0.07809887050418592,0.0922523293944702
GDR1_2162955803828359040,270.6569020333336,0.10546830559800248,0.06234453714319214,0.06687072293300146,0.07698635968360239,0.09102443320868206
GDR1_2067032760152922112,6.6829351163365756,0.1477716782900613,0.06489874924545534,0.0696247704388478,0.08018266103306884,0.09482475685397007
GDR1_2162935737741690752,169.1605637708335,0.10190030600018785,0.040049037593958906,0.042826454484770037,0.04905661210787353,0.0577531779021647
GDR1_2067045679428023680,41.008621520202055,0.11191680154802891,0.03952339566780525,0.042260106373903275,0.04839949043636389,0.05697052191439364
GDR1_2162928934512434432,202.49293402499825,0.07854306859537942,0.0656660318581334,0.07045245910442426,0.08114395463362623,0.0959683518638706
GDR1_2162974186289213312,8.883705756017514,0.10578291770891188,0.06203565453942706,0.06653433617715272,0.07658913402292651,0.09054413750800826
GDR1_2162931580213813632,270.6569020333336,0.08848556211817038,0.03998561079935171,0.04275785443735366,0.04897648093164237,0.05765710833142932
GDR1_2162947729290416128,6.506175529647443,0.23136466501995193,0.07181084331741132,0.07706581401894176,0.08879274144431555,0.1050277517305508
GDR1_2162969929975644032,29.598240237226317,0.141363211681561,0.0628714056828301,0.06742361886019599,0.07759714525434759,0.09171472801242646
GDR1_2162947729289614848,238.81491355882378,0.1425120714291492,0.07216444495728465,0.0774161131358873,0.08913629538534197,0.10536292531879889
GDR1_2162932993257907584,6.7385335782029365,0.06656855689294874,0.07561682120500413,0.08116260755409727,0.09353115834225881,0.11063791494329012
2MASS_J20511748+4419138,5.2588776301813525,0.19765198999017636,0.06245913594080983,0.06698435585231283,0.07709802942724855,0.09113367998636591
GDR1_2162136598952029568,6.0808688896395875,0.07800877552157853,0.06760173153275252,0.07263936372787977,0.0838843090745752,0.0994604413594002
GDR1_2162886156638197760,2.911472811286819,0.08489965718492896,0.06668448378523627,0.07154833969489635,0.08241108965108003,0.09746911999760491
GDR1_2162939276794011904,10.62788882329844,0.410092636614958,0.03954231062795083,0.04228432408192334,0.04843547133045264,0.057022674943758754
2MASS_J20464241+4345102,19.193643035544856,0.07143012222965663,0.06543434286265672,0.07020585771647438,0.08086431462315488,0.09564355171985103
GDR1_2162984872167881216,4.618404228359915,0.07537633042081886,0.06396387718495815,0.06861651660987879,0.07901205365659915,0.09343251288748582
GDR2_2162943193804036864,253.74084565625026,0.29003647516861664,0.05052033407116105,0.05407450528949621,0.06203459989993971,0.07311814308412731
GDR1_2162122064777006080,3.258132486323383,0.08409097095160516,0.06563096690937296,0.07040076255807091,0.08105572001195158,0.09583062899993282
GDR1_2162597397400140160,10.545074105194816,0.03836182645866505,0.06137558451962049,0.0658206858027378,0.07575686373120974,0.08954973744715933
GDR1_2067068425564498688,8.419664616424043,0.07038442537071919,0.07648497736393275,0.08211597598468101,0.09467203499725849,0.11203271581745124
GDR1_2162955705044326016,270.6569020333336,0.0801341260530498,0.06315603114262726,0.06773668863223149,0.07797307195069081,0.09217637758327318
GDR1_2162962748790296320,4.688052575635108,0.0427863101047483,0.0637193646815812,0.06834224539722354,0.07867211474752615,0.0930031714713597
GDR1_2162938864478448896,4.4712043287444985,0.08299205920401052,0.041670592622423244,0.04456585360175716,0.05105884563236057,0.060118907921176516
